Date,Store,Temperature,Fuel_Price,Unemployment,IsHoliday,CPI,Sales
2011-05-06,1,64.61,3.906,7.682,False,215.7960035,1629391.2800000003
2011-05-13,1,75.64,3.899,7.682,False,215.9640526,1604775.58
2011-05-20,1,67.63,3.907,7.682,False,215.7339202,1428218.2699999996
2011-05-27,1,77.72,3.786,7.682,False,215.5037878,1466046.6699999995
2011-06-03,1,83.0,3.699,7.682,False,215.2736553,1635078.4100000004
2011-06-10,1,83.13,3.648,7.682,False,215.0435229,1588948.3199999998
2011-06-17,1,86.41,3.637,7.682,False,214.9980596,1532114.8599999996
2011-06-24,1,83.58,3.594,7.682,False,215.0910982,1438830.1500000001
2011-07-01,1,85.55,3.524,7.962,False,215.1841368,1488538.09
2011-07-08,1,85.83,3.48,7.962,False,215.2771754,1534849.6400000004
2011-07-15,1,88.54,3.575,7.962,False,215.3611087,1455119.97
2011-07-22,1,85.77,3.651,7.962,False,215.4222784,1396926.8200000005
2011-07-29,1,86.83,3.682,7.962,False,215.4834482,1352219.7899999998
2011-08-05,1,91.65,3.684,7.962,False,215.544618,1624383.75
2011-08-12,1,90.76,3.638,7.962,False,215.6057878,1525147.09
2011-08-19,1,89.94,3.554,7.962,False,215.6693107,1530761.43
2011-08-26,1,87.96,3.523,7.962,False,215.7332258,1464693.4599999997
2011-09-02,1,87.83,3.533,7.962,False,215.7971409,1550229.2200000002
2011-09-09,1,76.0,3.546,7.962,True,215.861056,1540471.2400000002
2011-09-16,1,79.94,3.526,7.962,False,216.0410526,1514259.7799999996
2011-09-23,1,75.8,3.467,7.962,False,216.3758246,1380020.2699999998
2011-09-30,1,79.69,3.355,7.962,False,216.7105965,1394561.83
2011-10-07,1,69.31,3.285,7.866,False,217.0453684,1630989.9499999993
2011-10-14,1,71.74,3.274,7.866,False,217.3552733,1493525.9300000002
2011-10-21,1,63.71,3.353,7.866,False,217.5159762,1502562.7800000003
2011-10-28,1,66.57,3.372,7.866,False,217.6766791,1445249.0899999999
2011-11-04,1,54.98,3.332,7.866,False,217.837382,1697229.5799999994
2011-11-11,1,59.11,3.297,7.866,False,217.9980849,1594938.8900000001
2011-11-18,1,62.25,3.308,7.866,False,218.2205088,1539483.7000000002
2011-11-25,1,60.14,3.236,7.866,True,218.4676211,2033320.6600000001
2011-12-02,1,48.91,3.172,7.866,False,218.7147333,1584083.95
2011-12-09,1,43.93,3.158,7.866,False,218.9618456,1799682.38
2011-12-16,1,51.63,3.159,7.866,False,219.1794533,1881176.67
2011-12-23,1,47.96,3.112,7.866,False,219.3577216,2270188.99
2011-12-30,1,44.55,3.129,7.866,True,219.5359898,1497462.7199999997
2012-01-06,1,49.01,3.157,7.348,False,219.7142581,1550369.9199999997
2012-01-13,1,48.53,3.261,7.348,False,219.8925263,1459601.1700000002
2012-01-20,1,54.11,3.268,7.348,False,219.9856893,1394393.84
2012-01-27,1,54.26,3.29,7.348,False,220.0788523,1319325.59
2012-02-03,1,56.55,3.36,7.348,False,220.1720153,1636339.6500000001
2012-02-10,1,48.02,3.409,7.348,True,220.2651783,1802477.4300000004
2012-02-17,1,45.32,3.51,7.348,False,220.4257586,1819869.9999999995
2012-02-24,1,57.25,3.555,7.348,False,220.636902,1539387.8300000003
2012-03-02,1,60.96,3.63,7.348,False,220.8480454,1688420.7599999998
2012-03-09,1,58.76,3.669,7.348,False,221.0591887,1675431.1599999997
2012-03-16,1,64.74,3.734,7.348,False,221.2118132,1677472.78
2012-03-23,1,65.93,3.787,7.348,False,221.2864126,1511068.0699999998
2012-03-30,1,67.61,3.845,7.348,False,221.3610119,1649604.63
2012-04-06,1,70.43,3.891,7.143,False,221.4356112,1899676.8799999997
2012-04-13,1,69.07,3.891,7.143,False,221.5102105,1621031.7
2012-04-20,1,66.76,3.877,7.143,False,221.5640737,1521577.8699999999
2012-04-27,1,67.23,3.814,7.143,False,221.6179368,1468928.3699999994
2012-05-04,1,75.55,3.749,7.143,False,221.6718,1684519.99
2012-05-11,1,73.77,3.688,7.143,False,221.7256632,1611096.05
2012-05-18,1,70.33,3.63,7.143,False,221.742674,1595901.8699999996
2012-05-25,1,77.22,3.561,7.143,False,221.744944,1555444.5500000003
2012-06-01,1,77.95,3.501,7.143,False,221.7472139,1624477.5800000003
2012-06-08,1,78.3,3.452,7.143,False,221.7494839,1697230.9600000002
2012-06-15,1,79.35,3.393,7.143,False,221.7626421,1630606.9999999998
2012-06-22,1,78.39,3.346,7.143,False,221.8030211,1527845.81
2012-06-29,1,84.88,3.286,7.143,False,221.8434,1540421.4900000002
2012-07-06,1,81.57,3.227,6.908,False,221.8837789,1769854.16
2012-07-13,1,77.12,3.256,6.908,False,221.9241579,1527014.04
2012-07-20,1,80.42,3.311,6.908,False,221.9327267,1497954.7600000002
2012-07-27,1,82.66,3.407,6.908,False,221.9412954,1439123.7100000004
2012-08-03,1,86.11,3.417,6.908,False,221.9498642,1631135.7899999996
2012-08-10,1,85.05,3.494,6.908,False,221.9584329,1592409.97
2012-08-17,1,84.85,3.571,6.908,False,222.0384109,1597868.0500000003
2012-08-24,1,77.66,3.62,6.908,False,222.1719457,1494122.3800000004
2012-08-31,1,80.49,3.638,6.908,False,222.3054805,1582083.4000000001
2012-09-07,1,83.96,3.73,6.908,True,222.4390153,1661767.3299999998
2012-09-14,1,74.97,3.717,6.908,False,222.5820193,1517428.8699999999
2012-09-21,1,69.87,3.721,6.908,False,222.7818386,1506126.06
2012-09-28,1,76.08,3.666,6.908,False,222.9816579,1437059.2600000002
2012-10-05,1,68.55,3.617,6.573,False,223.1814772,1670785.9699999997
2012-10-12,1,62.99,3.601,6.573,False,223.3812965,1573072.8099999998
2012-10-19,1,67.97,3.594,6.573,False,223.4257233,1508068.7700000003
2012-10-26,1,69.16,3.506,6.573,False,223.4442513,1493659.7399999995
2010-02-05,2,40.19,2.572,8.324,False,210.7526053,2136989.46
2010-02-12,2,38.49,2.548,8.324,True,210.8979935,2137809.499999999
2010-02-19,2,39.69,2.514,8.324,False,210.9451605,2124451.5400000005
2010-02-26,2,46.1,2.561,8.324,False,210.9759573,1865097.27
2010-03-05,2,47.17,2.625,8.324,False,211.0067542,1991013.1300000001
2010-03-12,2,57.56,2.667,8.324,False,211.037551,1990483.7799999998
2010-03-19,2,54.52,2.72,8.324,False,210.8733316,1946070.8800000006
2010-03-26,2,51.26,2.732,8.324,False,210.6766095,1750197.81
2010-04-02,2,63.27,2.719,8.2,False,210.4798874,2066187.7199999995
2010-04-09,2,65.41,2.77,8.2,False,210.2831653,1954689.2100000002
2010-04-16,2,68.07,2.808,8.2,False,210.1495463,1874957.9400000002
2010-04-23,2,65.11,2.795,8.2,False,210.1000648,1821990.93
2010-04-30,2,66.98,2.78,8.2,False,210.0505833,1802450.29
2010-05-07,2,71.28,2.835,8.2,False,210.0011018,2042581.7100000002
2010-05-14,2,73.31,2.854,8.2,False,209.9984585,1880752.3599999996
2010-05-21,2,74.83,2.826,8.2,False,210.2768443,1896937.0999999994
2010-05-28,2,81.13,2.759,8.2,False,210.5552301,1957113.8899999997
2010-06-04,2,81.81,2.705,8.2,False,210.833616,2102539.9299999997
2010-06-11,2,83.4,2.668,8.2,False,211.1120018,2025538.76
2010-06-18,2,85.81,2.637,8.2,False,211.1096543,2001636.96
2010-06-25,2,86.26,2.653,8.2,False,210.9950134,1939927.0899999999
2010-07-02,2,82.74,2.669,8.099,False,210.8803726,2003940.6400000006
2010-07-09,2,82.59,2.642,8.099,False,210.7657317,1880902.6199999994
2010-07-16,2,85.32,2.623,8.099,False,210.7577954,1845879.7900000003
2010-07-23,2,87.66,2.608,8.099,False,210.8921319,1781717.7100000002
2010-07-30,2,83.49,2.64,8.099,False,211.0264684,1804246.1600000004
2010-08-06,2,89.53,2.627,8.099,False,211.1608049,1991909.9799999995
2010-08-13,2,89.05,2.692,8.099,False,211.2951413,1895601.0499999996
2010-08-20,2,88.7,2.664,8.099,False,211.2596586,1964335.23
2010-08-27,2,87.12,2.619,8.099,False,211.2241759,1863840.4900000005
2010-09-03,2,81.83,2.577,8.099,False,211.1886931,1904608.0899999999
2010-09-10,2,79.09,2.565,8.099,True,211.1532104,1839128.8299999998
2010-09-17,2,82.05,2.582,8.099,False,211.1806415,1793903.5999999999
2010-09-24,2,81.79,2.624,8.099,False,211.2552578,1724557.2200000002
2010-10-01,2,69.24,2.603,8.163,False,211.3298742,1827440.4299999995
2010-10-08,2,63.19,2.633,8.163,False,211.4044906,1849921.4400000002
2010-10-15,2,65.8,2.72,8.163,False,211.4713286,1794355.4899999995
2010-10-22,2,68.5,2.725,8.163,False,211.5187208,1737947.6399999997
2010-10-29,2,66.24,2.716,8.163,False,211.5661131,1802755.1099999996
2010-11-05,2,57.85,2.689,8.163,False,211.6135053,1939061.4100000001
2010-11-12,2,59.69,2.728,8.163,False,211.6608975,1916812.74
2010-11-19,2,50.81,2.771,8.163,False,211.5470304,1956739.1700000004
2010-11-26,2,62.98,2.735,8.163,True,211.4062867,2658725.29
2010-12-03,2,49.33,2.708,8.163,False,211.265543,2015781.27
2010-12-10,2,45.5,2.843,8.163,False,211.1247993,2378726.55
2010-12-17,2,47.55,2.869,8.163,False,211.0645458,2609166.75
2010-12-24,2,49.97,2.886,8.163,False,211.0646599,3436007.6799999997
2010-12-31,2,47.3,2.943,8.163,True,211.064774,1750434.5499999998
2011-01-07,2,44.69,2.976,8.028,False,211.0648881,1758050.7899999996
2011-01-14,2,33.02,2.983,8.028,False,211.1176713,1744193.5799999996
2011-01-21,2,41.4,3.016,8.028,False,211.4864691,1751384.9000000001
2011-01-28,2,42.83,3.01,8.028,False,211.8552668,1695371.6800000004
2011-02-04,2,38.25,2.989,8.028,False,212.2240646,1929346.2299999997
2011-02-11,2,33.19,3.022,8.028,True,212.5928624,2168041.61
2011-02-18,2,57.83,3.045,8.028,False,212.9033115,2080884.82
2011-02-25,2,60.8,3.065,8.028,False,213.190421,1833511.0799999998
2011-03-04,2,57.77,3.288,8.028,False,213.4775305,1981607.7800000005
2011-03-11,2,52.7,3.459,8.028,False,213.7646401,1879107.3100000003
2011-03-18,2,62.32,3.488,8.028,False,214.0156238,1902557.6600000001
2011-03-25,2,69.42,3.473,8.028,False,214.2521573,1766162.0499999998
2011-04-01,2,55.43,3.524,7.931,False,214.4886908,1800171.36
2011-04-08,2,67.0,3.622,7.931,False,214.7252242,1847552.61
2011-04-15,2,69.48,3.743,7.931,False,214.9420631,1856467.8399999999
2011-04-22,2,69.39,3.807,7.931,False,215.1096657,1886339.5999999996
2011-04-29,2,69.21,3.81,7.931,False,215.2772683,1745545.28
2011-05-06,2,61.48,3.906,7.931,False,215.4448709,1837743.6000000008
2011-05-13,2,74.61,3.899,7.931,False,215.6124735,1838513.0699999996
2011-05-20,2,67.14,3.907,7.931,False,215.3834778,1688281.8599999999
2011-05-27,2,76.42,3.786,7.931,False,215.1544822,1797732.5599999998
2011-06-03,2,83.07,3.699,7.931,False,214.9254865,1933756.2100000004
2011-06-10,2,83.4,3.648,7.931,False,214.6964908,1929153.1600000001
2011-06-17,2,86.53,3.637,7.931,False,214.6513538,1953771.9899999995
2011-06-24,2,85.17,3.594,7.931,False,214.7441108,1790925.8000000005
2011-07-01,2,85.69,3.524,7.852,False,214.8368678,1866243.0000000002
2011-07-08,2,87.7,3.48,7.852,False,214.9296249,1853161.99
2011-07-15,2,89.83,3.575,7.852,False,215.0134426,1785187.2900000003
2011-07-22,2,89.34,3.651,7.852,False,215.0749122,1743816.4100000001
2011-07-29,2,90.07,3.682,7.852,False,215.1363819,1680693.0600000005
2011-08-05,2,93.34,3.684,7.852,False,215.1978515,1876704.2600000005
2011-08-12,2,91.58,3.638,7.852,False,215.2593211,1812768.2600000005
2011-08-19,2,89.86,3.554,7.852,False,215.3229307,1844094.5899999994
2011-08-26,2,90.45,3.523,7.852,False,215.386897,1821139.9099999997
2011-09-02,2,89.64,3.533,7.852,False,215.4508632,1809119.6999999997
2011-09-09,2,77.97,3.546,7.852,True,215.5148295,1748000.6500000001
2011-09-16,2,78.85,3.526,7.852,False,215.6944378,1691439.5200000003
2011-09-23,2,75.58,3.467,7.852,False,216.0282356,1669299.78
2011-09-30,2,78.14,3.355,7.852,False,216.3620333,1650394.4400000002
2011-10-07,2,69.92,3.285,7.441,False,216.6958311,1837553.43
2011-10-14,2,71.67,3.274,7.441,False,217.0048261,1743882.19
2011-10-21,2,64.53,3.353,7.441,False,217.1650042,1834680.2500000002
2011-10-28,2,65.87,3.372,7.441,False,217.3251824,1769296.2500000005
2011-11-04,2,55.53,3.332,7.441,False,217.4853605,1959707.9000000006
2011-11-11,2,59.33,3.297,7.441,False,217.6455387,1920725.1499999992
2011-11-18,2,62.01,3.308,7.441,False,217.8670218,1902762.5000000002
2011-11-25,2,56.36,3.236,7.441,True,218.1130269,2614202.3000000003
2011-12-02,2,48.74,3.172,7.441,False,218.3590319,1954951.9999999998
2011-12-09,2,41.76,3.158,7.441,False,218.605037,2290549.3200000003
2011-12-16,2,50.13,3.159,7.441,False,218.8217928,2432736.5200000005
2011-12-23,2,46.66,3.112,7.441,False,218.9995495,3224369.8000000007
2011-12-30,2,44.57,3.129,7.441,True,219.1773063,1874226.52
2012-01-06,2,46.75,3.157,7.057,False,219.355063,1799520.1400000001
2012-01-13,2,45.99,3.261,7.057,False,219.5328198,1744725.4800000002
2012-01-20,2,51.7,3.268,7.057,False,219.6258417,1711769.11
2012-01-27,2,50.5,3.29,7.057,False,219.7188636,1660906.14
2012-02-03,2,55.21,3.36,7.057,False,219.8118854,1935299.9399999997
2012-02-10,2,46.98,3.409,7.057,True,219.9049073,2103322.68
2012-02-17,2,43.82,3.51,7.057,False,220.0651993,2196688.4599999995
2012-02-24,2,54.63,3.555,7.057,False,220.275944,1861802.7000000004
2012-03-02,2,58.79,3.63,7.057,False,220.4866886,1952555.66
2012-03-09,2,57.11,3.669,7.057,False,220.6974332,1937628.2599999998
2012-03-16,2,63.68,3.734,7.057,False,220.8498468,1976082.1300000001
2012-03-23,2,64.01,3.787,7.057,False,220.9244858,1790439.1600000001
2012-03-30,2,66.83,3.845,7.057,False,220.9991248,1857480.8399999996
2012-04-06,2,68.43,3.891,6.891,False,221.0737638,2129035.91
2012-04-13,2,68.08,3.891,6.891,False,221.1484028,1935869.1
2012-04-20,2,65.69,3.877,6.891,False,221.2021074,1847344.4500000002
2012-04-27,2,67.2,3.814,6.891,False,221.255812,1764133.0899999996
2012-05-04,2,76.73,3.749,6.891,False,221.3095166,1923957.0900000003
2012-05-11,2,73.87,3.688,6.891,False,221.3632212,1917520.99
2012-05-18,2,71.27,3.63,6.891,False,221.380331,2000940.6699999995
2012-05-25,2,78.19,3.561,6.891,False,221.3828029,1912791.0899999999
2012-06-01,2,78.38,3.501,6.891,False,221.3852748,1910092.3700000003
2012-06-08,2,78.69,3.452,6.891,False,221.3877467,2010216.49
2012-06-15,2,80.56,3.393,6.891,False,221.4009901,1962924.2999999998
2012-06-22,2,81.04,3.346,6.891,False,221.4411622,1887733.2099999993
2012-06-29,2,86.32,3.286,6.891,False,221.4813343,1881046.1200000008
2012-07-06,2,84.2,3.227,6.565,False,221.5215064,2041507.4000000004
2012-07-13,2,80.17,3.256,6.565,False,221.5616784,1830075.1299999997
2012-07-20,2,83.23,3.311,6.565,False,221.5701123,1819666.46
2012-07-27,2,86.37,3.407,6.565,False,221.5785461,1757923.88
2012-08-03,2,90.22,3.417,6.565,False,221.5869799,1946104.6400000008
2012-08-10,2,88.55,3.494,6.565,False,221.5954138,1866719.9599999997
2012-08-17,2,84.79,3.571,6.565,False,221.6751459,1928016.0100000005
2012-08-24,2,76.91,3.62,6.565,False,221.8083518,1876788.15
2012-08-31,2,82.64,3.638,6.565,False,221.9415576,1947083.3000000003
2012-09-07,2,87.65,3.73,6.565,True,222.0747635,1898777.07
2012-09-14,2,75.88,3.717,6.565,False,222.2174395,1814806.6300000001
2012-09-21,2,71.09,3.721,6.565,False,222.4169362,1829415.6700000006
2012-09-28,2,79.45,3.666,6.565,False,222.6164329,1746470.5600000003
2012-10-05,2,70.27,3.617,6.17,False,222.8159296,1998321.0400000005
2012-10-12,2,60.97,3.601,6.17,False,223.0154263,1900745.1300000001
2012-10-19,2,68.08,3.594,6.17,False,223.0598077,1847990.4100000008
2012-10-26,2,69.79,3.506,6.17,False,223.0783366,1834458.35
2010-02-05,3,45.71,2.572,7.368,False,214.4248812,461622.22
2010-02-12,3,47.93,2.548,7.368,True,214.5747916,420728.96
2010-02-19,3,47.07,2.514,7.368,False,214.6198868,421642.1899999999
2010-02-26,3,52.05,2.561,7.368,False,214.6475127,407204.86
2010-03-05,3,53.04,2.625,7.368,False,214.6751386,415202.04
2010-03-12,3,63.08,2.667,7.368,False,214.7027646,384200.69000000006
2010-03-19,3,60.42,2.72,7.368,False,214.5301219,375328.58999999997
2010-03-26,3,57.06,2.732,7.368,False,214.3241011,359949.27
2010-04-02,3,65.56,2.719,7.343,False,214.1180803,423294.3999999998
2010-04-09,3,68.0,2.77,7.343,False,213.9120595,415870.27999999997
2010-04-16,3,66.98,2.808,7.343,False,213.7726889,354993.25999999995
2010-04-23,3,67.87,2.795,7.343,False,213.7221852,339976.65000000014
2010-04-30,3,70.24,2.78,7.343,False,213.6716815,361248.38999999984
2010-05-07,3,73.47,2.835,7.343,False,213.6211778,399323.8600000002
2010-05-14,3,77.18,2.854,7.343,False,213.6196139,384357.94000000006
2010-05-21,3,75.81,2.826,7.343,False,213.9116886,343763.1700000001
2010-05-28,3,78.6,2.759,7.343,False,214.2037634,350089.22999999986
2010-06-04,3,78.53,2.705,7.343,False,214.4958382,396968.79999999993
2010-06-11,3,82.1,2.668,7.343,False,214.787913,355017.08999999985
2010-06-18,3,83.52,2.637,7.343,False,214.7858259,364076.85
2010-06-25,3,83.79,2.653,7.343,False,214.6660741,357346.4800000001
2010-07-02,3,82.2,2.669,7.346,False,214.5463222,381151.72000000015
2010-07-09,3,81.75,2.642,7.346,False,214.4265704,349214.18
2010-07-16,3,84.32,2.623,7.346,False,214.4176476,352728.7799999999
2010-07-23,3,83.32,2.608,7.346,False,214.5564968,352864.49
2010-07-30,3,82.04,2.64,7.346,False,214.695346,347955.05
2010-08-06,3,85.13,2.627,7.346,False,214.8341952,402635.7599999999
2010-08-13,3,86.74,2.692,7.346,False,214.9730444,339597.37999999983
2010-08-20,3,88.02,2.664,7.346,False,214.9314191,351728.2100000002
2010-08-27,3,86.15,2.619,7.346,False,214.8897938,362134.09000000014
2010-09-03,3,84.16,2.577,7.346,False,214.8481685,366473.9699999999
2010-09-10,3,80.84,2.565,7.346,True,214.8065431,352260.9700000001
2010-09-17,3,82.36,2.582,7.346,False,214.8322484,363064.6400000001
2010-09-24,3,76.9,2.624,7.346,False,214.9084516,355626.87
2010-10-01,3,73.6,2.603,7.564,False,214.9846548,358784.1
2010-10-08,3,66.99,2.633,7.564,False,215.060858,395107.3500000001
2010-10-15,3,69.71,2.72,7.564,False,215.1293114,345584.38999999996
2010-10-22,3,71.64,2.725,7.564,False,215.17839,348895.9800000001
2010-10-29,3,72.04,2.716,7.564,False,215.2274686,348591.74
2010-11-05,3,62.94,2.689,7.564,False,215.2765472,423175.5600000002
2010-11-12,3,62.79,2.728,7.564,False,215.3256258,386635.0299999999
2010-11-19,3,57.72,2.771,7.564,False,215.2074519,372545.3200000001
2010-11-26,3,68.71,2.735,7.564,True,215.0614025,565567.8400000001
2010-12-03,3,53.76,2.708,7.564,False,214.9153531,476420.77
2010-12-10,3,51.13,2.843,7.564,False,214.7693037,467642.02999999997
2010-12-17,3,52.2,2.869,7.564,False,214.704919,498159.3900000001
2010-12-24,3,57.16,2.886,7.564,False,214.7017828,605990.41
2010-12-31,3,53.2,2.943,7.564,True,214.6986466,382677.76
2011-01-07,3,53.35,2.976,7.551,False,214.6955104,378241.33999999997
2011-01-14,3,44.76,2.983,7.551,False,214.7470729,381061.1
2011-01-21,3,50.74,3.016,7.551,False,215.1268275,350876.70000000007
2011-01-28,3,48.71,3.01,7.551,False,215.5065821,364866.24
2011-02-04,3,45.95,2.989,7.551,False,215.8863367,438516.53000000014
2011-02-11,3,43.57,3.022,7.551,True,216.2660913,430526.21
2011-02-18,3,61.58,3.045,7.551,False,216.5843571,432782.1
2011-02-25,3,67.4,3.065,7.551,False,216.8780275,397211.1899999999
2011-03-04,3,65.11,3.288,7.551,False,217.1716979,437084.51
2011-03-11,3,61.29,3.459,7.551,False,217.4653683,404753.3
2011-03-18,3,69.47,3.488,7.551,False,217.7235226,392109.5100000001
2011-03-25,3,72.94,3.473,7.551,False,217.9674705,380683.67000000004
2011-04-01,3,68.76,3.524,7.574,False,218.2114184,374556.0800000001
2011-04-08,3,72.55,3.622,7.574,False,218.4553663,384075.31000000006
2011-04-15,3,75.88,3.743,7.574,False,218.6788642,366250.6899999998
2011-04-22,3,76.91,3.807,7.574,False,218.851237,391860.04000000004
2011-04-29,3,78.69,3.81,7.574,False,219.0236099,367405.3999999999
2011-05-06,3,69.45,3.906,7.574,False,219.1959827,413042.11999999994
2011-05-13,3,79.87,3.899,7.574,False,219.3683556,386312.68000000005
2011-05-20,3,75.79,3.907,7.574,False,219.127216,364603.1299999999
2011-05-27,3,84.41,3.786,7.574,False,218.8860765,369350.60000000003
2011-06-03,3,84.29,3.699,7.574,False,218.6449369,394507.84
2011-06-10,3,84.84,3.648,7.574,False,218.4037974,391638.75000000006
2011-06-17,3,86.96,3.637,7.574,False,218.3551748,403423.33999999985
2011-06-24,3,84.94,3.594,7.574,False,218.45094,385520.70999999985
2011-07-01,3,85.1,3.524,7.567,False,218.5467052,368962.72000000003
2011-07-08,3,85.38,3.48,7.567,False,218.6424704,395146.23999999976
2011-07-15,3,87.14,3.575,7.567,False,218.7275216,373454.3300000002
2011-07-22,3,86.19,3.651,7.567,False,218.7857881,360617.3699999999
2011-07-29,3,88.07,3.682,7.567,False,218.8440545,345381.2899999998
2011-08-05,3,88.45,3.684,7.567,False,218.9023209,409981.2500000001
2011-08-12,3,88.88,3.638,7.567,False,218.9605873,380376.85000000003
2011-08-19,3,88.44,3.554,7.567,False,219.023271,379716.9100000001
2011-08-26,3,87.67,3.523,7.567,False,219.0866908,366367.55000000016
2011-09-02,3,89.12,3.533,7.567,False,219.1501106,375988.6900000001
2011-09-09,3,81.72,3.546,7.567,True,219.2135305,377347.4899999999
2011-09-16,3,83.63,3.526,7.567,False,219.3972867,375629.50999999995
2011-09-23,3,80.19,3.467,7.567,False,219.7414914,365248.9399999998
2011-09-30,3,82.58,3.355,7.567,False,220.085696,368477.93
2011-10-07,3,75.54,3.285,7.197,False,220.4299007,403342.39999999997
2011-10-14,3,73.75,3.274,7.197,False,220.7486167,368282.57
2011-10-21,3,69.03,3.353,7.197,False,220.9144005,394976.3600000001
2011-10-28,3,71.04,3.372,7.197,False,221.0801842,389540.6199999999
